date,country,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_per_million_pop,total_deaths_per_million_pop,total_tests,total_tests_per_million_pop
29/02/2020,Guinea,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Guyana,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Haiti,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Honduras,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Hungary,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Iceland,1,0,0,0,0,0,0,2.930425756,0,0,0
29/02/2020,India,3,0,0,0,3,0,0,0.00212766,0,0,0
29/02/2020,Indonesia,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Iran,593,205,43,9,123,0,0,7.06749887,0.512483055,0,0
29/02/2020,Iraq,13,6,0,0,0,0,0,0.333992095,0,0,0
29/02/2020,Ireland,1,1,0,0,0,0,0,0.202484472,0,0,0
29/02/2020,Israel,7,3,0,0,1,0,0,0.808510638,0,0,0
29/02/2020,Italy,1128,240,29,8,46,0,0,18.6511809,0.47950731,0,0
29/02/2020,Ivory Coast,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Jamaica,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Japan,241,13,5,1,32,0,0,1.850561135,0.038393385,0,0
29/02/2020,Jordan,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Kenya,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Kuwait,45,0,0,0,0,0,0,10.53191489,0,0,0
29/02/2020,Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Latvia,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Lebanon,4,2,0,0,0,0,0,0.582524272,0,0,0
29/02/2020,Liberia,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Liechtenstein,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Lithuania,1,0,0,0,0,0,0,0.368020305,0,0,0
29/02/2020,Luxembourg,1,1,0,0,0,0,0,1.597487712,0,0,0
29/02/2020,Madagascar,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Malaysia,25,2,0,0,18,0,0,0.775862069,0,0,0
29/02/2020,Maldives,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Malta,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Mauritania,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Mauritius,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Mexico,4,3,0,0,0,0,0,0.033472803,0,0,0
29/02/2020,Moldova,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Monaco,1,1,0,0,0,0,0,25.47619077,0,0,0
29/02/2020,Mongolia,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Montenegro,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Morocco,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Mozambique,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Namibia,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Nepal,1,0,0,0,1,0,0,0.04,0,0,0
29/02/2020,Netherlands,6,5,0,0,0,0,0,0.350338045,0,0,0
29/02/2020,New Zealand,1,0,0,0,0,0,0,0.208425721,0,0,0
29/02/2020,Nicaragua,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Niger,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Nigeria,1,0,0,0,0,0,0,0.005154639,0,0,0
29/02/2020,North Macedonia,1,0,0,0,0,0,0,0.481327801,0,0,0
29/02/2020,Norway,15,9,0,0,0,0,0,2.768368618,0,0,0
29/02/2020,Oman,6,2,0,0,1,0,0,1.184210526,0,0,0
29/02/2020,Pakistan,4,2,0,0,0,0,0,0.018729097,0,0,0
29/02/2020,Panama,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Paraguay,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Peru,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Philippines,3,0,1,0,1,0,0,0.027906977,0.009302326,0,0
29/02/2020,Poland,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Portugal,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Qatar,1,1,0,0,0,0,0,0.347457627,0,0,0
29/02/2020,Romania,3,0,0,0,0,0,0,0.154958678,0,0,0
29/02/2020,Russia,2,0,0,0,2,0,0,0.014240506,0,0,0
29/02/2020,Rwanda,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,S. Korea,3150,813,16,3,27,0,0,61.4844904,0.312302173,0,0
29/02/2020,Saint Lucia,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,San Marino,1,0,0,0,0,0,0,29.47321462,0,0,0
29/02/2020,Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Senegal,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Serbia,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Seychelles,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Singapore,102,9,0,0,72,0,0,17.42394015,0,0,0
29/02/2020,Slovakia,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Slovenia,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Somalia,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,South Africa,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Spain,45,13,0,0,2,0,0,0.962244828,0,0,0
29/02/2020,Sri Lanka,1,0,0,0,1,0,0,0.044247788,0,0,0
29/02/2020,St. Vincent Grenadines,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Sudan,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Suriname,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Sweden,12,5,0,0,0,0,0,1.187119234,0,0,0
29/02/2020,Switzerland,18,10,0,0,0,0,0,2.079283888,0,0,0
29/02/2020,Syria,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Taiwan,39,5,1,0,9,0,0,1.653710248,0.042402827,0,0
29/02/2020,Tanzania,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Thailand,42,1,0,0,28,0,0,0.607228916,0,0,0
29/02/2020,Timor-Leste,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Togo,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Tunisia,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Turkey,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,UAE,21,2,0,0,5,0,0,2.108974359,0,0,0
29/02/2020,UK,23,3,0,0,0,0,0,0.339165545,0,0,0
29/02/2020,USA,68,8,1,1,0,0,0,0.205691301,0.003024872,0,0
29/02/2020,Uganda,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Ukraine,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Uruguay,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Venezuela,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Vietnam,16,0,0,0,16,0,0,0.183908046,0,0,0
29/02/2020,Zambia,0,0,0,0,0,0,0,0,0,0,0
29/02/2020,Zimbabwe,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Afghanistan,1,0,0,0,0,0,0,0.027272727,0,0,0
01/03/2020,Albania,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Algeria,1,0,0,0,0,0,0,0.022026432,0,0,0
01/03/2020,Andorra,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Angola,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Antigua and Barbuda,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Argentina,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Armenia,1,1,0,0,0,0,0,0.336609337,0,0,0
01/03/2020,Australia,27,2,1,1,11,0,0,1.062173315,0.039339752,0,0
01/03/2020,Austria,14,5,0,0,0,0,0,1.553862894,0,0,0
01/03/2020,Azerbaijan,3,3,0,0,0,0,0,0.296703297,0,0,0
01/03/2020,Bahamas,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Bahrain,47,6,0,0,0,0,0,27.64705882,0,0,0
01/03/2020,Bangladesh,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Barbados,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Belarus,1,0,0,0,0,0,0,0.106382979,0,0,0
01/03/2020,Belgium,2,1,0,0,1,0,0,0.17254215,0,0,0
01/03/2020,Belize,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Benin,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Bhutan,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Bolivia,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Brazil,2,0,0,0,0,0,0,0.009221311,0,0,0
01/03/2020,Brunei ,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Bulgaria,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,CAR,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Cambodia,1,0,0,0,1,0,0,0.060606061,0,0,0
01/03/2020,Cameroon,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Canada,24,4,0,0,6,0,0,0.636604775,0,0,0
01/03/2020,Chad,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Chile,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,China,79932,576,2872,35,42162,0,0,55.97616533,2.011253901,0,0
01/03/2020,Colombia,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Congo,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Costa Rica,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Croatia,7,1,0,0,0,0,0,1.704718417,0,0,0
01/03/2020,Cuba,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Cyprus,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Czechia,3,3,0,0,0,0,0,0.28050171,0,0,0
01/03/2020,Denmark,4,1,0,0,0,0,0,0.690595184,0,0,0
01/03/2020,Diamond Princess,705,0,6,0,10,0,0,705,6,0,0
01/03/2020,Djibouti,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Dominica,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Dominican Republic,1,1,0,0,0,0,0,0.091794159,0,0,0
01/03/2020,Ecuador,6,6,0,0,0,0,0,0.339001646,0,0,0
01/03/2020,Egypt,2,1,0,0,1,0,0,0.020833333,0,0,0
01/03/2020,El Salvador,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Eritrea,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Estonia,1,0,0,0,0,0,0,0.753488372,0,0,0
01/03/2020,Eswatini,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Ethiopia,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Fiji,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Finland,6,3,0,0,1,0,0,1.084832905,0,0,0
01/03/2020,France,130,30,2,0,0,0,0,1.992814371,0.030658683,0,0
01/03/2020,Gabon,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Gambia,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Georgia,3,2,0,0,0,0,0,0.766666667,0,0,0
01/03/2020,Germany,130,51,0,0,16,0,0,1.552474218,0,0,0
01/03/2020,Ghana,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Greece,7,3,0,0,0,0,0,0.672950047,0,0,0
01/03/2020,Grenada,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Guatemala,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Guinea,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Guyana,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Haiti,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Honduras,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Hungary,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Iceland,3,2,0,0,0,0,0,8.791277267,0,0,0
01/03/2020,India,3,0,0,0,3,0,0,0.00212766,0,0,0
01/03/2020,Indonesia,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Iran,978,385,54,11,175,0,0,11.65600994,0.643583371,0,0
01/03/2020,Iraq,19,6,0,0,0,0,0,0.488142293,0,0,0
01/03/2020,Ireland,1,0,0,0,0,0,0,0.202484472,0,0,0
01/03/2020,Israel,10,3,0,0,1,0,0,1.155015198,0,0,0
01/03/2020,Italy,1694,566,34,5,83,0,0,28.00984082,0.562180984,0,0
01/03/2020,Ivory Coast,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Jamaica,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Japan,256,15,6,1,32,0,0,1.965741288,0.046072061,0,0
01/03/2020,Jordan,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Kenya,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Kuwait,45,0,0,0,0,0,0,10.53191489,0,0,0
01/03/2020,Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Latvia,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Lebanon,10,6,0,0,0,0,0,1.45631068,0,0,0
01/03/2020,Liberia,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Liechtenstein,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Lithuania,1,0,0,0,0,0,0,0.368020305,0,0,0
01/03/2020,Luxembourg,1,0,0,0,0,0,0,1.597487712,0,0,0
01/03/2020,Madagascar,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Malaysia,29,4,0,0,18,0,0,0.9,0,0,0
01/03/2020,Maldives,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Malta,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Mauritania,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Mauritius,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Mexico,5,1,0,0,0,0,0,0.041841004,0,0,0
01/03/2020,Moldova,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Monaco,1,0,0,0,0,0,0,25.47619077,0,0,0
01/03/2020,Mongolia,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Montenegro,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Morocco,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Mozambique,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Namibia,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Nepal,1,0,0,0,1,0,0,0.04,0,0,0
01/03/2020,Netherlands,10,4,0,0,0,0,0,0.583896742,0,0,0
01/03/2020,New Zealand,1,0,0,0,0,0,0,0.208425721,0,0,0
01/03/2020,Nicaragua,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Niger,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Nigeria,1,0,0,0,0,0,0,0.005154639,0,0,0
01/03/2020,North Macedonia,1,0,0,0,0,0,0,0.481327801,0,0,0
01/03/2020,Norway,19,4,0,0,0,0,0,3.506600249,0,0,0
01/03/2020,Oman,6,0,0,0,1,0,0,1.184210526,0,0,0
01/03/2020,Pakistan,4,0,0,0,0,0,0,0.018729097,0,0,0
01/03/2020,Panama,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Paraguay,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Peru,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Philippines,3,0,1,0,1,0,0,0.027906977,0.009302326,0,0
01/03/2020,Poland,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Portugal,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Qatar,3,2,0,0,0,0,0,1.042372882,0,0,0
01/03/2020,Romania,3,0,0,0,0,0,0,0.154958678,0,0,0
01/03/2020,Russia,2,0,0,0,2,0,0,0.014240506,0,0,0
01/03/2020,Rwanda,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,S. Korea,3736,586,17,1,30,0,0,72.92255751,0.331821059,0,0
01/03/2020,Saint Lucia,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,San Marino,1,0,0,0,0,0,0,29.47321462,0,0,0
01/03/2020,Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Senegal,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Serbia,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Seychelles,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Singapore,106,4,0,0,72,0,0,18.10723192,0,0,0
01/03/2020,Slovakia,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Slovenia,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Somalia,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,South Africa,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Spain,84,39,0,0,2,0,0,1.796190346,0,0,0
01/03/2020,Sri Lanka,1,0,0,0,1,0,0,0.044247788,0,0,0
01/03/2020,St. Vincent Grenadines,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Sudan,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Suriname,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Sweden,14,2,0,0,0,0,0,1.38497244,0,0,0
01/03/2020,Switzerland,27,9,0,0,0,0,0,3.118925831,0,0,0
01/03/2020,Syria,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Taiwan,40,1,1,0,9,0,0,1.696113074,0.042402827,0,0
01/03/2020,Tanzania,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Thailand,42,0,1,1,28,0,0,0.607228916,0.014457831,0,0
01/03/2020,Timor-Leste,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Togo,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Tunisia,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Turkey,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,UAE,21,0,0,0,5,0,0,2.108974359,0,0,0
01/03/2020,UK,36,13,0,0,0,0,0,0.53086781,0,0,0
01/03/2020,USA,74,6,1,0,0,0,0,0.223840533,0.003024872,0,0
01/03/2020,Uganda,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Ukraine,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Uruguay,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Venezuela,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Vietnam,16,0,0,0,16,0,0,0.183908046,0,0,0
01/03/2020,Zambia,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,Zimbabwe,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Afghanistan,1,0,0,0,0,0,0,0.027272727,0,0,0
02/03/2020,Albania,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Algeria,3,2,0,0,0,0,0,0.066079295,0,0,0
02/03/2020,Andorra,1,1,0,0,0,0,0,12.94155837,0,0,0
02/03/2020,Angola,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Antigua and Barbuda,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Argentina,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Armenia,1,0,0,0,0,0,0,0.336609337,0,0,0
02/03/2020,Australia,30,3,1,0,11,0,0,1.180192572,0.039339752,0,0
02/03/2020,Austria,18,4,0,0,0,0,0,1.997823721,0,0,0
02/03/2020,Azerbaijan,3,0,0,0,0,0,0,0.296703297,0,0,0
02/03/2020,Bahamas,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Bahrain,49,2,0,0,0,0,0,28.82352941,0,0,0
02/03/2020,Bangladesh,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Barbados,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Belarus,1,0,0,0,0,0,0,0.106382979,0,0,0
02/03/2020,Belgium,8,6,0,0,1,0,0,0.690168601,0,0,0
02/03/2020,Belize,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Benin,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Bhutan,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Bolivia,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Brazil,2,0,0,0,0,0,0,0.009221311,0,0,0
02/03/2020,Brunei ,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Bulgaria,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,CAR,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Cambodia,1,0,0,0,1,0,0,0.060606061,0,0,0
02/03/2020,Cameroon,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Canada,27,3,0,0,6,0,0,0.716180371,0,0,0
02/03/2020,Chad,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Chile,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,China,80136,204,2914,42,44854,0,0,56.11902598,2.040666389,0,0
02/03/2020,Colombia,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Congo,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Costa Rica,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Croatia,7,0,0,0,0,0,0,1.704718417,0,0,0
02/03/2020,Cuba,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Cyprus,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Czechia,3,0,0,0,0,0,0,0.28050171,0,0,0
02/03/2020,Denmark,4,0,0,0,0,0,0,0.690595184,0,0,0
02/03/2020,Diamond Princess,705,0,6,0,10,0,0,705,6,0,0
02/03/2020,Djibouti,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Dominica,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Dominican Republic,1,0,0,0,0,0,0,0.091794159,0,0,0
02/03/2020,Ecuador,6,0,0,0,0,0,0,0.339001646,0,0,0
02/03/2020,Egypt,2,0,0,0,1,0,0,0.020833333,0,0,0
02/03/2020,El Salvador,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Eritrea,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Estonia,1,0,0,0,0,0,0,0.753488372,0,0,0
02/03/2020,Eswatini,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Ethiopia,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Fiji,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Finland,6,0,0,0,1,0,0,1.084832905,0,0,0
02/03/2020,France,191,61,3,1,0,0,0,2.927904192,0.045988024,0,0
02/03/2020,Gabon,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Gambia,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Georgia,3,0,0,0,0,0,0,0.766666667,0,0,0
02/03/2020,Germany,159,29,0,0,16,0,0,1.898795389,0,0,0
02/03/2020,Ghana,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Greece,7,0,0,0,0,0,0,0.672950047,0,0,0
02/03/2020,Grenada,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Guatemala,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Guinea,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Guyana,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Haiti,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Honduras,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Hungary,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Iceland,6,3,0,0,0,0,0,17.58255453,0,0,0
02/03/2020,India,5,2,0,0,3,0,0,0.003546099,0,0,0
02/03/2020,Indonesia,2,2,0,0,0,0,0,0.006926407,0,0,0
02/03/2020,Iran,1501,523,66,12,291,0,0,17.88923407,0.786601898,0,0
02/03/2020,Iraq,26,7,0,0,0,0,0,0.66798419,0,0,0
02/03/2020,Ireland,1,0,0,0,0,0,0,0.202484472,0,0,0
02/03/2020,Israel,10,0,0,0,1,0,0,1.155015198,0,0,0
02/03/2020,Italy,2036,342,52,18,149,0,0,33.66472013,0.859806212,0,0
02/03/2020,Ivory Coast,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Jamaica,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Japan,274,18,6,0,32,0,0,2.103957472,0.046072061,0,0
02/03/2020,Jordan,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Kenya,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Kuwait,56,11,0,0,0,0,0,13.10638298,0,0,0
02/03/2020,Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Latvia,1,1,0,0,0,0,0,0.531147541,0,0,0
02/03/2020,Lebanon,13,3,0,0,0,0,0,1.893203883,0,0,0
02/03/2020,Liberia,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Liechtenstein,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Lithuania,1,0,0,0,0,0,0,0.368020305,0,0,0
02/03/2020,Luxembourg,1,0,0,0,0,0,0,1.597487712,0,0,0
02/03/2020,Madagascar,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Malaysia,29,0,0,0,18,0,0,0.9,0,0,0
02/03/2020,Maldives,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Malta,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Mauritania,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Mauritius,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Mexico,5,0,0,0,0,0,0,0.041841004,0,0,0
02/03/2020,Moldova,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Monaco,1,0,0,0,0,0,0,25.47619077,0,0,0
02/03/2020,Mongolia,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Montenegro,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Morocco,1,1,0,0,0,0,0,0.027363184,0,0,0
02/03/2020,Mozambique,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Namibia,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Nepal,1,0,0,0,1,0,0,0.04,0,0,0
02/03/2020,Netherlands,18,8,0,0,0,0,0,1.051014136,0,0,0
02/03/2020,New Zealand,1,0,0,0,0,0,0,0.208425721,0,0,0
02/03/2020,Nicaragua,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Niger,0,0,0,0,0,0,0,0,0,0,0
02/03/2020,Nigeria,1,0,0,0,0,0,0,0.005154639,0,0,0
02/03/2020,North Macedonia,1,0,0,0,0,0,0,0.481327801,0,0,0
02/03/2020,Norway,25,6,0,0,0,0,0,4.613947696,0,0,0
